obs_id,species_id,location_id,time_id,edible,observation_count,media_count
193512997,4,28573,1664,,1,1
193513001,9,28574,1663,,1,1
193513024,29,28575,2796,,1,1
193520026,11,28576,2191,1.0,1,1
193520192,63,28577,2796,,1,1
193523180,9,28578,2796,,1,1
193532020,78,28579,1215,,1,1
193534399,5,28580,2798,,1,1
193538108,11,28581,2796,1.0,1,1
193543750,57,28582,2799,,1,1
193546763,291,11741,2796,,1,1
193575344,2,28583,2782,,1,1
193578396,3,28584,2796,,1,1
193583447,6,28585,2799,,1,1
193583980,3,28586,2799,,1,1
193584706,4,21959,2796,,1,1
193585064,9,28587,2796,,1,1
193585194,6,28588,2796,,1,1
193585409,36,28589,2799,,1,1
193585912,38,28590,2796,,1,1
193586330,3,28589,2799,,1,1
193586628,57,28591,2799,,1,1
193586678,3,28592,2795,,1,1
193587850,2,4319,2799,,1,1
193588694,29,28593,2799,,1,1
193589795,6,28594,2799,,1,1
193591598,3,4319,2799,,1,1
193593051,57,28595,2799,,1,1
193593584,3,28596,2799,,1,1
193593824,9,28597,2799,,1,1
193594070,1,28598,2799,,1,1
193595907,9,28599,2799,,1,1
193598479,6,28600,2728,,1,1
193598727,38,28601,2799,,1,1
193600041,9,28602,2799,,1,1
193600386,9,5988,2799,,1,1
193600473,18,28603,2799,,1,1
193600972,9,28604,2799,,1,1
193601496,9,28605,2799,,1,1
193601976,1,28606,2799,,1,1
193602837,3,28607,2799,,1,1
193611277,57,28608,2799,,1,1
193611449,9,28609,2799,,1,1
193611539,6,28610,2799,,1,1
193611542,29,28611,2799,,1,1
193612196,36,28612,2799,,1,1
193612563,3,28613,2799,,1,1
193615393,4,3507,2796,,1,1
193615938,38,28614,2799,,1,1
193618016,1,28615,2796,,1,1
193618750,3,3507,2796,,1,1
193619378,78,3507,2796,,1,1
193619781,38,28616,2799,,1,1
193620789,57,28617,2799,,1,1
193623351,9,28618,2777,,1,1
193625860,29,28619,2799,,1,1
193625924,9,28620,2796,,1,1
193627095,14,25304,2799,,1,1
193629148,9,28621,2799,,1,1
193629803,38,28622,2791,,1,1
193630108,9,28623,2795,,1,1
193634541,4,28624,2799,,1,1
193634647,57,28625,2795,,1,1
193634684,3,28626,2795,,1,1
193654476,4,28627,2795,,1,1
193663110,1,28628,2799,,1,1
193663390,3,28629,2783,,1,1
193691120,57,28630,2800,,1,1
193691184,40,28631,2800,1.0,1,1
193694308,9,28632,2800,,1,1
193694318,9,28633,2800,,1,1
193694403,4,28634,2800,,1,1
193697289,9,28635,2800,,1,1
193702557,45,28636,2795,,1,1
193702566,45,28637,2782,,1,1
193708372,9,28638,2790,,1,1
193708373,4,28639,2790,,1,1
193708374,9,28640,2790,,1,1
193708677,12,28641,2759,,1,1
193710825,9,28642,2800,,1,1
193712106,1,28643,2800,,1,1
193716208,3,28644,2796,,1,1
193716433,9,28645,2800,,1,1
193718224,9,28646,2800,,1,1
193719008,82,28647,2777,,1,1
193725207,79,28648,2800,1.0,1,1
193725228,4,28649,2800,,1,1
193725272,40,28650,2800,1.0,1,1
193726784,2,28651,2796,,1,1
193731320,11,28652,2800,1.0,1,1
193734757,9,28653,2800,,1,1
193735002,9,28654,2795,,1,1
193736191,36,28655,44,,1,1
193741235,57,28656,2799,,1,1
193742388,3,28657,2800,,1,1
193742980,2,28658,2800,,1,1
193743154,79,28659,2800,1.0,1,1
193749398,60,28660,2800,,1,1
193751703,34,28661,2796,0.0,1,1
193754015,30,28662,2666,,1,1
193754105,29,28663,2800,,1,1
193754440,2,28664,2800,,1,1
193770825,1,28665,2498,,1,1
193776963,6,22239,2800,,1,1
193776965,6,22239,2800,,1,1
193777619,45,28666,2801,,1,1
193778541,9,28667,2801,,1,1
193781307,6,28668,44,,1,1
193781374,9,28669,2801,,1,1
193781989,9,28670,2801,,1,1
193782055,34,28671,2801,0.0,1,1
193782163,36,28672,2790,,1,1
193782173,36,28673,2790,,1,1
193782188,36,28674,2790,,1,1
193782189,36,28675,2790,,1,1
193782213,36,28676,2790,,1,1
193782236,36,28677,2790,,1,1
193782337,36,28678,2791,,1,1
193782339,36,28679,2791,,1,1
193782915,9,28680,2795,,1,1
193783441,38,28681,2801,,1,1
193783912,9,28682,2801,,1,1
193784012,40,28683,2801,1.0,1,1
193784046,6,28684,2801,,1,1
193784390,36,28685,2663,,1,1
193784459,36,28686,2698,,1,1
193784472,36,28687,2698,,1,1
193784536,36,28688,2698,,1,1
193784581,36,28689,2699,,1,1
193784586,36,28690,2699,,1,1
193784611,36,28691,2699,,1,1
193784635,36,28692,2699,,1,1
193784641,4,28693,2801,,1,1
193784648,36,28694,2699,,1,1
193784655,36,28695,2699,,1,1
193784666,36,28696,2699,,1,1
193784773,36,28697,2700,,1,1
193784779,36,28698,2700,,1,1
193784784,36,28699,2700,,1,1
193784791,36,28700,2700,,1,1
193784797,36,28701,2700,,1,1
193784829,36,28702,2729,,1,1
193784834,36,28703,2729,,1,1
193784862,18,28704,2729,,1,1
193784876,36,28705,2729,,1,1
193784917,36,28706,2729,,1,1
193784946,36,28707,2729,,1,1
193784981,36,28708,2740,,1,1
193785020,36,28709,2760,,1,1
193785025,36,28710,2760,,1,1
193785050,36,28711,2760,,1,1
193785110,36,28712,2766,,1,1
193785125,36,28713,2766,,1,1
193785180,36,28714,2766,,1,1
193785226,36,28715,2775,,1,1
193785234,36,28716,2775,,1,1
193785246,36,28717,2775,,1,1
193785250,9,28718,2783,,1,1
193785290,36,28719,2783,,1,1
193785297,36,28720,2783,,1,1
193785323,36,28721,2783,,1,1
193785327,9,28722,2783,,1,1
193785376,36,28723,2786,,1,1
193785381,36,28724,2786,,1,1
193785388,36,28725,2786,,1,1
193785391,9,28726,2786,,1,1
193785400,36,28727,2786,,1,1
193785404,36,28728,2786,,1,1
193785411,36,28729,2790,,1,1
193785432,36,28730,2790,,1,1
193785458,36,28731,2795,,1,1
193785460,36,28732,2795,,1,1
193785463,36,28733,2795,,1,1
193785477,36,28734,2795,,1,1
193785504,36,28735,2795,,1,1
193785520,36,28736,2795,,1,1
193785531,36,28737,2795,,1,1
193785719,6,28738,2801,,1,1
193786854,9,28739,2801,,1,1
193787237,9,28740,2801,,1,1
193787944,34,28741,2801,0.0,1,1
193788096,9,28742,2801,,1,1
193788385,36,28743,2796,,1,1
193788395,36,28744,2796,,1,1
193788425,36,28745,2796,,1,1
193788454,36,28746,2796,,1,1
193788456,60,28747,2796,,1,1
193788475,36,28748,2796,,1,1
193792757,6,28749,2766,,1,1
193792797,9,28750,2801,,1,1
193793273,38,28751,2801,,1,1
193793334,38,28752,2801,,1,1
193793480,18,28753,2801,,1,1
193795659,57,28754,838,,1,1
193796731,36,28755,2795,,1,1
193797821,9,28756,2800,,1,1
193797822,3,28757,2800,,1,1
193803642,3,28758,2801,,1,1
193804604,9,28759,2801,,1,1
193805387,3,28760,2800,,1,1
193805893,2,28761,2776,,1,1
193805899,57,28762,2776,,1,1
193814814,9,28763,2801,,1,1
193819500,39,28764,2777,,1,1
193819920,38,28765,2800,,1,1
193821192,11,28766,2783,1.0,1,1
193824571,38,28767,2801,,1,1
193824735,9,28768,2801,,1,1
193824858,36,28769,299,,1,1
193825167,79,28770,2801,1.0,1,1
193828781,7,28771,2729,,1,1
193830478,9,28772,2786,,1,1
193860094,9,28773,2801,,1,1
193861795,38,28774,2802,,1,1
193862881,38,28775,2802,,1,1
193863043,2,28776,2802,,1,1
193863173,57,28777,2802,,1,1
193866253,9,28778,2799,,1,1
193866254,38,28778,2799,,1,1
193866356,9,28779,2802,,1,1
193866752,2,28780,2802,,1,1
193867103,38,28781,2802,,1,1
193867466,6,28782,2802,,1,1
193867581,11,28783,2802,1.0,1,1
193868403,36,28784,2802,,1,1
193868494,9,28785,2800,,1,1
193869092,18,28786,2800,,1,1
193869096,9,28786,2800,,1,1
193870979,57,28787,2802,,1,1
193871489,18,28788,2799,,1,1
193872021,1,28789,2795,,1,1
193872089,9,28790,2795,,1,1
193874167,9,24079,2802,,1,1
193874168,11,24079,2802,1.0,1,1
193874173,3,24079,2802,,1,1
193874175,3,24079,2802,,1,1
193874187,9,24079,2802,,1,1
193874188,11,24079,2802,1.0,1,1
193880137,9,28791,2802,,1,1
193882848,1,28792,2802,,1,1
193885948,9,28793,2802,,1,1
193886355,2,28794,2783,,1,1
193888023,82,28795,2802,,1,1
193894328,9,28796,2802,,1,1
193895220,9,28797,2802,,1,1
193895383,39,28798,2802,,1,1
193897118,2,28799,2802,,1,1
193897966,2,28800,2802,,1,1
193903617,60,28801,2790,,1,1
193905024,1,11741,2802,,1,1
193905085,2,28802,2775,,1,1
193912175,18,28803,2796,,1,1
193935436,6,28804,2803,,1,1
193937957,39,28805,2803,,1,1
193943270,38,28806,2803,,1,1
193944390,38,28807,2803,,1,1
193948869,11,7209,2803,1.0,1,1
193949157,7,28808,2803,,1,0
193950881,36,28809,2775,,1,1
193951123,4,28810,2745,,1,1
193952643,9,28811,2803,,1,1
193954500,3,28812,2801,,1,1
193955527,38,28813,2803,,1,1
193956590,9,28814,2803,,1,1
193956884,9,28815,2763,,1,1
193957837,36,28816,2803,,1,1
193957989,11,28817,2803,1.0,1,1
193963422,57,28818,2783,,1,1
193966015,14,25304,2802,,1,1
193968569,36,28819,2804,,1,1
193968764,1,28820,2803,,1,1
193970655,162,28821,2803,,1,1
193972256,4,28822,2734,,1,1
193972552,6,28823,2753,,1,1
193980385,9,28824,2803,,1,1
193986710,57,28825,2777,,1,1
194011760,9,28826,2803,,1,1
194015196,9,28827,2786,,1,1
194015820,38,28828,2805,,1,1
194016024,36,28829,2805,,1,1
194016249,9,28830,2783,,1,1
194016331,9,28831,2803,,1,1
194016637,9,28832,2783,,1,1
194020053,9,28833,2805,,1,1
194020998,7,28834,2805,,1,1
194022947,9,28835,2805,,1,1
194032632,60,28836,2805,,1,1
194038644,79,28837,2805,1.0,1,1
194039101,38,28838,2805,,1,1
194041593,38,28839,2805,,1,1
194042485,29,28840,2805,,1,1
194057908,44,28841,2805,,1,1
194060575,38,28842,2805,,1,1
194071786,40,28843,2805,1.0,1,1
194094532,60,28844,2806,,1,1
194095991,9,28845,2803,,1,1
194098098,36,28846,2806,,1,1
194099201,57,28847,2791,,1,1
194100101,38,28848,2806,,1,1
194100338,34,28849,2806,0.0,1,1
194108778,36,28850,2806,,1,1
194110566,9,28851,2786,,1,1
194115204,36,28852,2806,,1,1
194115849,9,28853,2806,,1,1
194116959,4,28854,2806,,1,1
194117459,81,28855,2806,,1,1
194118433,77,28856,2806,,1,1
194122280,3,28857,2806,,1,1
194123975,4,28858,2806,,1,1
194124644,9,28859,2806,,1,1
194127856,11,28860,2806,1.0,1,1
194131103,4,28861,2801,,1,1
194133889,4,28862,2805,,1,1
194135224,40,28863,2806,1.0,1,1
194137866,81,28855,2806,,1,1
194138338,196,28864,2807,,1,1
194138363,38,28865,2806,,1,1
194140385,11,28866,2759,1.0,1,1
194143659,9,28867,2806,,1,1
194175370,39,28868,2796,,1,1
194178251,9,28869,2806,,1,1
194178298,18,28870,2806,,1,1
194180799,18,28871,2543,,1,1
194182782,9,28872,2808,,1,1
194183252,38,28873,2789,,1,1
194183405,56,28874,2808,,1,1
194184867,9,28875,2808,,1,1
194185306,4,28876,2808,,1,1
194186280,81,28877,2808,,1,1
194186610,9,28878,2808,,1,1
194187119,9,28879,2808,,1,1
194188301,4,28880,2808,,1,1
194188822,4,28881,2808,,1,1
194188857,9,28882,2808,,1,1
194189466,3,28883,2808,,1,1
194189642,36,28884,2808,,1,1
194190089,38,28885,2808,,1,1
194190147,4,28886,2808,,1,1
194196980,29,28887,2808,,1,1
194201491,9,28888,2808,,1,1
194213818,51,28889,2733,,1,1
194214085,9,28587,2796,,1,1
194215012,80,28890,2808,,1,1
194215601,9,28891,2808,,1,1
194224650,38,28892,2806,,1,1
194225033,3,28893,2799,,1,1
194236378,162,28894,2806,,1,1
194248872,11,28895,2806,1.0,1,1
194267162,9,28896,2800,,1,1
194269376,29,28897,2795,,1,1
194270114,18,28898,2809,,1,1
194270586,18,28899,2809,,1,1
194270903,1,28900,1504,,1,1
194270915,46,28901,1502,1.0,1,1
194272615,57,28902,2808,,1,1
194275052,36,28903,2769,,1,1
194275079,18,28904,2769,,1,1
194277901,9,28905,2808,,1,1
194278821,9,28906,2809,,1,1
194283804,9,28907,2802,,1,1
194285193,194,28908,1382,,1,1
194291809,11,28909,468,1.0,1,1
194291812,9,28909,468,,1,1
194300136,6,28910,2809,,1,1
194302339,9,28911,2809,,1,1
194305380,9,28912,2806,,1,1
194305402,82,28913,2806,,1,1
194307601,4,28914,2808,,1,1
194312034,36,28915,2808,,1,1
194312070,38,28916,2808,,1,1
194317561,9,28917,2783,,1,1
194318761,1,28845,2803,,1,1
194319344,9,28918,2809,,1,1
194350299,9,28919,2810,,1,1
194353291,9,28920,2749,,1,1
194355353,2,28921,2810,,1,1
194355605,36,28922,2806,,1,1
194356159,36,28923,2806,,1,1
194356911,11,28924,2806,1.0,1,1
194357269,18,28925,2806,,1,1
194361397,39,28926,2768,,1,1
194367162,3,28927,2810,,1,1
194367227,11,28928,2810,1.0,1,1
194372087,9,28929,1204,,1,1
194378561,11,28930,2810,1.0,1,1
194379021,57,28931,2810,,1,1
194381139,11,28932,2810,1.0,1,1
194381291,36,28933,2810,,1,1
194381899,53,28934,2810,,1,1
194413053,77,28935,2801,,1,1
194413070,1,28936,2801,,1,1
194416498,9,28937,2795,,1,1
194416662,9,28937,2795,,1,1
194417571,1,28938,2795,,1,1
194420796,2,28939,2808,,1,1
194420805,18,28940,2796,,1,1
194421698,40,28941,2811,1.0,1,1
194424690,9,28942,2811,,1,1
194425685,18,28943,2811,,1,1
194425703,18,28943,2811,,1,1
194430513,9,28944,2810,,1,1
194430533,4,28945,2811,,1,1
194437278,9,28946,2811,,1,1
194442754,11,28947,2808,1.0,1,1
194443119,3,28948,2811,,1,1
194445235,172,28949,2811,,1,1
194445917,11,28950,2811,1.0,1,1
194446511,18,28951,2811,,1,1
194446513,9,28952,2811,,1,1
194446516,18,28953,2811,,1,1
194447753,4,28954,2811,,1,1
194450007,6,28955,2811,,1,1
194453986,30,28956,2714,,1,1
194456344,9,28957,2811,,1,1
194462245,36,28958,2728,,1,1
194462557,40,28959,2730,1.0,1,1
194463129,9,28960,2732,,1,1
194463419,66,28961,2739,,1,1
194465760,79,28962,2765,1.0,1,1
194465937,9,28963,2765,,1,1
194466333,34,28964,2765,0.0,1,1
194466745,12,28965,2765,,1,1
194467215,3,28966,2782,,1,1
194467589,79,28967,2783,1.0,1,1
194468207,11,28968,2786,1.0,1,1
194468279,3,28969,2786,,1,1
194473389,11,28970,2808,1.0,1,1
194475290,9,28971,2808,,1,1
194475311,14,28972,2808,,1,1
194475535,9,28973,2808,,1,1
194477011,4,28974,2808,,1,1
194477318,9,28975,2808,,1,1
194477537,11,28976,2808,1.0,1,1
194477683,9,28977,2808,,1,1
194478243,9,28978,2809,,1,1
194497223,18,28979,2812,,1,1
194503476,57,28980,2774,,1,1
194503500,4,28981,2808,,1,1
194506566,11,28982,2763,1.0,1,1
194510371,81,28983,2811,,1,1
194513343,9,28984,2806,,1,1
194513418,9,28985,2806,,1,1
194514434,3,28986,2812,,1,1
194520015,36,28987,2812,,1,1
194523225,38,28988,1864,,1,1
194527616,81,28989,2812,,1,1
194530215,81,28990,2811,,1,1
194531616,4,28991,2812,,1,1
194533076,85,28992,2812,,1,1
194534100,9,28993,2812,,1,1
194535875,39,28994,2790,,1,1
194537181,9,28995,2811,,1,1
194541698,9,25620,2812,,1,1
194542410,9,28996,2812,,1,1
194547163,9,28997,2812,,1,1
194565869,57,28998,2769,,1,1
194566766,85,28999,2813,,1,1
194569509,32,29000,2206,,1,1
194569729,40,29001,2814,1.0,1,1
194569953,218,29002,2815,,1,1
194572343,3,29003,44,,1,1
194573635,9,29004,2813,,1,1
194573686,9,29005,2812,,1,1
194575369,9,29006,2812,,1,1
194577944,1,29007,2813,,1,1
194580955,77,29008,2287,,1,1
194581788,34,29009,2812,0.0,1,1
194585377,9,29010,2813,,1,1
194587455,11,29011,2813,1.0,1,1
194593070,66,29012,2816,,1,1
194593091,3,29013,2813,,1,1
194593541,131,29014,2817,,1,1
194595619,9,29015,2813,,1,1
194601103,1,29016,2338,,1,1
194602006,81,29017,2813,,1,1
194602010,44,29018,2813,,1,1
194602011,81,29019,2813,,1,1
194602381,9,29020,2800,,1,1
194602382,9,29021,2800,,1,1
194602383,9,29022,2800,,1,1
194602385,9,29023,2800,,1,1
194602388,9,29024,2800,,1,1
194602389,9,29025,2800,,1,1
194604166,12,29026,2818,,1,1
194606653,34,29027,2813,0.0,1,1
194609076,3,29028,2813,,1,1
194611693,1,29029,2813,,1,1
194611734,1,29030,2813,,1,1
194612140,9,29031,2813,,1,1
194612595,9,29032,2813,,1,1
194613061,38,29033,2813,,1,1
194613362,38,29034,2813,,1,1
194617713,39,29035,1606,,1,1
194622628,11,29036,2813,1.0,1,1
194623331,9,29037,2813,,1,1
194638721,9,29038,2762,,1,1
194642834,11,29039,2819,1.0,1,1
194643923,11,29040,2819,1.0,1,1
194644050,57,29041,70,,1,1
194648929,9,29042,2813,,1,1
194649996,9,29043,2819,,1,1
194652642,9,29044,2811,,1,1
194654931,34,29045,2819,0.0,1,1
194654966,39,29045,2819,,1,1
194655529,63,29046,2819,,1,1
194655846,9,29047,2819,,1,1
194660262,4,29048,2819,,1,1
194660295,9,29049,2819,,1,1
194664436,9,29050,2819,,1,1
194665133,9,29051,2808,,1,1
194675485,4,29052,2812,,1,1
194676277,9,29052,2812,,1,1
194676317,18,29053,2812,,1,1
194682666,36,29054,2819,,1,1
194684677,4,29055,2819,,1,1
194687698,9,29056,2819,,1,1
194687702,9,29057,2819,,1,1
194689099,1,29058,2811,,1,1
194690873,45,29059,386,,1,1
194693295,9,29060,2812,,1,1
194693322,34,29061,2812,0.0,1,1
194694371,18,29062,2812,,1,1
194694662,36,29063,2812,,1,1
194695552,9,29064,2819,,1,1
194697709,9,29065,2819,,1,1
194702778,57,29066,2812,,1,1
194702901,38,29067,2812,,1,1
194703652,9,29068,2812,,1,1
194703993,9,29052,2812,,1,1
194704211,9,29069,2812,,1,1
194704491,3,29070,2812,,1,1
194704962,9,29071,2812,,1,1
194705062,57,29052,2812,,1,1
194705666,4,29052,2813,,1,1
194721407,9,29072,2809,,1,1
194725633,36,29073,2819,,1,1
194727206,18,29074,2808,,1,1
194730511,3,29075,2820,,1,1
194739511,36,24931,2820,,1,1
194744580,9,29076,2820,,1,1
194747943,9,29077,2820,,1,1
194748183,53,29078,2522,,1,1
194748988,36,29079,2820,,1,1
194750136,50,29080,446,,1,1
194755681,4,29081,2820,,1,1
194756421,3,29082,2819,,1,1
194759553,36,29083,2813,,1,1
194759559,9,29083,2813,,1,1
194767912,45,29084,2820,,1,1
194767914,82,29085,2820,,1,1
194772031,9,29086,2819,,1,1
194772133,11,29087,2819,1.0,1,1
194782376,36,29088,2820,,1,1
194801124,3,29089,2821,,1,1
194802761,4,29090,2821,,1,1
194802830,9,29091,2821,,1,1
194802880,63,29092,2821,,1,1
194807397,36,29093,2821,,1,1
194808064,9,29094,2821,,1,1
194811519,18,29095,2821,,1,1
194813391,39,29096,2821,,1,1
194816220,9,29097,2821,,1,1
194816730,3,29098,2821,,1,1
194817614,9,29099,2821,,1,1
194817786,86,29100,2821,,1,1
194818586,9,29101,2821,,1,1
194819183,9,29102,2822,,1,1
194821302,6,29103,2821,,1,1
194829784,9,29104,15,,1,1
194830527,34,29105,2774,0.0,1,1
194832399,34,29105,2774,0.0,1,1
194833140,9,29106,2821,,1,1
194836983,9,29107,2809,,1,1
194842299,84,29108,386,,1,1
194868276,9,29109,2760,,1,1
194868279,79,29109,2760,1.0,1,1
194877913,38,29110,2787,,1,1
194880537,168,29111,2749,,1,1
194880538,17,29112,2749,,1,1
194880784,36,29113,2823,,1,1
194880840,162,29114,2821,,1,1
194881818,9,29115,2823,,1,1
194884796,9,29044,2811,,1,1
194886127,36,29116,2823,,1,1
194887331,44,29117,2823,,1,1
194888455,18,29118,2823,,1,1
194891702,184,29119,2749,,1,1
194891706,86,29120,2749,,1,1
194893416,9,29121,1435,,1,1
194893459,63,29122,1004,,1,1
194893482,14,29123,732,,1,1
194893483,9,29124,732,,1,1
194893903,9,29125,2821,,1,1
194898882,7,29126,2755,,1,1
194899448,3,29127,2823,,1,1
194904577,4,29128,2821,,1,1
194905488,79,29129,2819,1.0,1,1
194905934,18,29130,2823,,1,1
194906692,9,29131,2823,,1,1
194912285,11,29132,2795,1.0,1,1
194919835,60,29133,2823,,1,1
194920402,18,29134,2823,,1,1
194924190,1,29135,1348,,1,1
194950590,9,29136,2790,,1,1
194959853,9,29137,2801,,1,1
194967546,18,29138,2824,,1,1
194968297,18,29139,2812,,1,1
194971619,9,29140,2824,,1,1
194971635,18,29141,2824,,1,1
194974981,9,29142,2824,,1,1
194981182,9,29143,2799,,1,1
194981767,3,26762,2766,,1,1
194982824,9,29144,2824,,1,1
194987613,6,29145,2824,,1,1
194991834,6,29146,2824,,1,1
194993248,9,29147,2795,,1,1
194995971,36,29148,2824,,1,1
194998935,3,29149,2824,,1,1
194998969,3,29150,2824,,1,1
194999647,36,29151,2824,,1,1
194999890,36,29152,2824,,1,1
195000741,1,29153,1360,,1,1
195000856,9,29151,2823,,1,1
195003358,3,29154,2824,,1,1
195003597,11,29155,2824,1.0,1,1
195005950,29,29156,2819,,1,1
195007771,1,29157,2824,,1,1
195019606,3,29158,2824,,1,1
195024811,3,29159,2824,,1,1
195049010,9,29160,2824,,1,1
195069715,9,29161,2825,,1,1
195074639,9,29162,2824,,1,1
195081231,9,29163,2825,,1,1
195081657,6,29164,2763,,1,1
195082531,1,29165,2825,,1,1
195085021,3,29166,2825,,1,1
195087838,9,29167,2824,,1,1
195101864,6,29168,2825,,1,1
195106902,60,29169,2823,,1,1
195107371,3,29170,2825,,1,1
195114830,81,29171,2825,,1,1
195116397,18,26221,2825,,1,1
195119258,11,29172,2825,1.0,1,1
195130396,38,29173,2795,,1,1
195130415,36,29174,2795,,1,1
195130429,18,29175,2795,,1,1
195160947,292,29176,2820,,1,1
195166005,29,29177,2826,,1,1
195166094,11,29178,2768,1.0,1,1
195170881,9,29179,2826,,1,1
195187174,64,29180,2826,,1,1
195191587,4,29181,2801,,1,1
195191987,9,29182,2801,,1,1
195192332,18,29183,2801,,1,1
195192530,39,29184,2801,,1,1
195192734,9,29185,2801,,1,1
195193055,14,29186,2801,,1,1
195198304,6,29187,2738,,1,1
195200401,9,29188,2826,,1,1
195200406,6,29189,2826,,1,1
195207838,9,29190,2826,,1,1
195208152,85,29191,2826,,1,1
195208235,18,29192,2826,,1,1
195212563,55,29193,2699,,1,1
195238870,9,29194,2824,,1,1
195250453,36,29195,2826,,1,1
195251594,9,29196,1975,,1,1
195252803,78,29197,1046,,1,1
195255887,30,29198,2825,,1,1
195257781,4,29199,2827,,1,1
195260174,1,29200,2827,,1,1
195260497,9,29201,2827,,1,1
195261069,3,29202,2825,,1,1
195264831,57,29203,2770,,1,1
195266252,9,29204,2772,,1,1
195266253,2,29205,2774,,1,1
195267540,293,29206,2774,,1,1
195268102,3,29207,2827,,1,1
195268593,36,29208,2827,,1,1
195268710,9,29209,2827,,1,1
195268931,9,29210,2827,,1,1
195268970,57,29211,2774,,1,1
195270514,36,29212,2827,,1,1
195270734,44,29206,2774,,1,1
195271770,9,29213,2827,,1,1
195272627,11,29214,2827,1.0,1,1
195277019,4,29215,2827,,1,1
195284853,36,29216,2827,,1,1
195296176,85,29217,2206,,1,1
195299082,9,29218,2827,,1,1
195306793,57,29219,2795,,1,1
195315047,6,13757,2827,,1,1
195351619,14,29220,2828,,1,1
195360418,36,29221,2828,,1,1
195360620,9,29222,2206,,1,1
195362329,2,29223,2828,,1,1
195362445,38,29224,2828,,1,1
195368266,6,29225,2828,,1,1
195371266,18,29226,2828,,1,1
195381835,4,29227,2828,,1,1
195381839,9,29228,2828,,1,1
195381841,39,29229,2828,,1,1
195385174,39,29230,2828,,1,1
195388371,9,29231,2828,,1,1
195388506,63,29232,682,,1,1
195388528,63,29232,680,,1,1
195389340,11,29233,2828,1.0,1,1
195391580,2,29234,2776,,1,1
195391585,294,29235,2776,,1,1
195393151,18,29236,2828,,1,1
195393550,2,29237,2782,,1,1
195393556,44,29238,2782,,1,1
195393562,4,29239,2783,,1,1
195395289,2,29240,2789,,1,1
195397261,44,29241,2796,,1,1
195397387,36,29242,2828,,1,1
195399660,9,29243,2799,,1,1
195402736,38,29244,2828,,1,1
195403616,9,29245,2828,,1,1
195404941,12,29246,2783,,1,1
195414603,57,29247,44,,1,1
195421399,4,29248,2786,,1,1
195421816,9,29249,2828,,1,1
195421965,4,29250,2828,,1,1
195422003,18,29251,2828,,1,1
195422756,11,29252,2828,1.0,1,1
195451216,295,29253,2829,,1,1
195451464,9,29254,2828,,1,1
195451702,63,29255,2828,,1,1
195455487,57,29256,2829,,1,1
195455489,3,29257,2829,,1,1
195456960,79,29258,2829,1.0,1,1
195458182,38,29259,2829,,1,1
195458703,29,29260,2829,,1,1
195459234,11,29261,2829,1.0,1,1
195459994,1,29262,2829,,1,1
195461785,18,29263,2829,,1,1
195470596,57,29264,2829,,1,1
195477282,36,29265,2829,,1,1
195477501,38,29266,2829,,1,1
195478178,36,29267,2829,,1,1
195480355,9,29268,2829,,1,1
195481605,1,29269,2829,,1,1
195481871,3,29270,2830,,1,1
195483033,296,29271,2829,,1,1
195483036,17,29272,2829,,1,1
195483038,297,29273,2829,,1,1
195484640,11,29274,2831,1.0,1,1
195486138,3,18444,2829,,1,1
195492718,1,29275,2829,,1,1
195492777,5,29276,2832,,1,1
195502832,30,29277,2833,,1,1
195503136,9,29278,2769,,1,1
195503204,57,29279,2771,,1,1
195504990,9,29280,2828,,1,1
195506813,1,29281,2829,,1,1
195516208,30,29282,2834,,1,1
195560282,32,29283,2829,,1,1
195560329,32,29284,2829,,1,1
195568775,9,29285,2829,,1,1
195575103,4,29286,883,,1,1
195579559,36,29287,2835,,1,1
195579578,36,29287,2835,,1,1
195581078,9,28876,1765,,1,1
195581971,6,29288,2828,,1,1
195593448,9,29289,116,,1,1
195607960,9,29290,2835,,1,1
195609923,36,29291,2835,,1,1
195648620,38,29292,2760,,1,1
195650952,1,29293,2828,,1,1
195650954,1,29294,2828,,1,1
195656948,38,29295,2835,,1,1
195659764,1,8114,2799,,1,1
195661700,36,29296,2825,,1,1
195662890,6,29297,2836,,1,1
195667081,79,29298,2836,1.0,1,1
195667447,1,29299,2836,,1,1
195672483,298,29300,2836,,1,1
195686728,7,29301,1570,,1,1
195688528,4,29302,2836,,1,1
195689370,9,29303,2827,,1,1
195698045,9,29304,2836,,1,1
195700100,9,29305,2836,,1,1
195700111,29,29305,2836,,1,1
195700687,9,29306,2836,,1,1
195700690,2,29306,2836,,1,1
195700692,4,29306,2836,,1,1
195700694,18,29306,2836,,1,1
195700701,34,29306,2836,0.0,1,1
195701348,9,29307,2836,,1,1
195707732,36,29308,2836,,1,1
195736146,80,29309,2757,,1,1
195736861,51,29310,2041,,1,1
195740102,9,29311,2837,,1,1
195740964,9,29312,2837,,1,1
195745560,38,29313,2837,,1,1
195747298,18,29314,2835,,1,1
195749660,1,29315,2837,,1,1
195760507,9,29316,2837,,1,1
195763235,18,29317,2837,,1,1
195764966,1,29318,2837,,1,1
195765768,14,27166,2768,,1,1
195768693,39,29319,2763,,1,1
195770333,38,29320,2837,,1,1
195772578,6,29321,2829,,1,1
195775039,9,29322,2826,,1,1
195776779,36,25304,2836,,1,1
195787684,36,29323,2837,,1,1
195790710,36,26221,2837,,1,1
195793108,9,29324,2827,,1,1
