location_id,latitude,longitude,region_pt,habitat_type,country,state,county
17070,42.1136163889,2.3170313889,norte,unknown,,,
17071,42.1135663889,2.31707,norte,unknown,,,
17072,42.1135630556,2.3170830556,norte,unknown,,,
17073,42.11356,2.3170747222,norte,unknown,,,
17074,41.6097222222,-7.7447222222,norte,unknown,,,
17075,41.9820694444,2.6218555556,norte,unknown,,,
17076,40.3161315833,-4.6936378333,sul,unknown,,,
17077,41.6094444444,-7.7444444444,norte,unknown,,,
17078,41.0252148222,-8.6352364719,norte,unknown,,,
17079,42.6293233333,-0.0276466667,norte,unknown,,,
17080,38.8102840465,-9.3776679634,sul,unknown,,,
17081,38.8102180614,-9.3776020333,sul,unknown,,,
17082,39.2784262917,-9.2938686535,sul,unknown,,,
17083,41.5511111111,-7.7288888889,norte,unknown,,,
17084,43.029339,-1.681597,norte,unknown,,,
17085,42.6075533333,-8.63028,norte,unknown,,,
17086,42.8366917237,0.1482416689,norte,unknown,,,
17087,43.2434618893,-1.8946274921,norte,unknown,,,
17088,38.7755143071,-9.4610605975,sul,unknown,,,
17089,43.30933,-1.9603883333,norte,unknown,,,
17090,42.2374025233,1.9342026114,norte,unknown,,,
17091,40.521967335,-3.7799803343,norte,unknown,,,
17092,40.5219090765,-3.7798437228,norte,unknown,,,
17093,42.8442444555,-5.4896818846,norte,unknown,,,
17094,41.009317664,-3.2492457671,norte,unknown,,,
17095,40.3003488259,-3.7682428298,sul,unknown,,,
17096,41.2393195913,-8.734365979,norte,unknown,,,
17097,37.1690753175,-6.6874749586,sul,unknown,,,
17098,42.9446802104,-1.8076935149,norte,unknown,,,
17099,40.5345265258,-3.684689447,norte,unknown,,,
17100,40.5375468189,-3.6787099789,norte,unknown,,,
17101,40.6592789487,-8.5745441169,norte,unknown,,,
17102,40.5204780109,-3.775292482,norte,unknown,,,
17103,40.1387638889,-7.5378833333,sul,unknown,,,
17104,40.1388111111,-7.5375555556,sul,unknown,,,
17105,39.5563990949,-9.0321323276,sul,unknown,,,
17106,39.5564871887,-9.0322872251,sul,unknown,,,
17107,40.1386833333,-7.5379555556,sul,unknown,,,
17108,41.5511506637,-7.7288875356,norte,unknown,,,
17109,40.9659070161,-5.6786351278,norte,unknown,,,
17110,43.64175771,-7.60117066,norte,unknown,,,
17111,41.9830884466,-2.9983424068,norte,unknown,,,
17112,41.836415783,-2.9631263936,norte,unknown,,,
17113,40.3439494375,-5.9066634625,sul,unknown,,,
17114,39.3492111111,-0.3211138889,sul,unknown,,,
17115,41.8168825986,-1.8222977413,norte,unknown,,,
17116,38.8195633333,-9.4731416667,sul,unknown,,,
17117,40.628315577,0.3974534199,norte,unknown,,,
17118,42.1338224888,-2.9047124443,norte,unknown,,,
17119,42.1663599725,-8.2764685526,norte,unknown,,,
17120,42.1661634038,-8.2762284949,norte,unknown,,,
17121,38.6829405041,-9.3325638717,sul,unknown,,,
17122,42.6136862222,2.0855553333,norte,unknown,,,
17123,38.6832241626,-9.3325905131,sul,unknown,,,
17124,42.614552,2.0844993889,norte,unknown,,,
17125,38.683444942,-9.3335778714,sul,unknown,,,
17126,42.6124857778,2.0863690556,norte,unknown,,,
17127,42.33250673,3.09711061,norte,unknown,,,
17128,41.1294479167,-8.5576801111,norte,unknown,,,
17129,42.615622,2.0960734444,norte,unknown,,,
17130,40.4998093946,-8.6049637198,sul,unknown,,,
17131,42.6593804139,-5.1656687084,norte,unknown,,,
17132,38.663054,-9.165232,sul,unknown,,,
17133,42.6555554,-5.1755889,norte,unknown,,,
17134,41.0963372068,-8.4847859657,norte,unknown,,,
17135,40.4906265,-7.5723854,sul,unknown,,,
17136,40.6009864722,-4.12658975,norte,unknown,,,
17137,40.3143346,-7.3226214,sul,unknown,,,
17138,38.7364972222,-9.14,sul,unknown,,,
17139,42.1139445,-8.8171333333,norte,unknown,,,
17140,42.1135028333,-8.8268716667,norte,unknown,,,
17141,42.37653,2.0485028333,norte,unknown,,,
17142,42.1221466064,2.2029175758,norte,unknown,,,
17143,42.1050987242,2.2062983511,norte,unknown,,,
17144,43.6406983936,-7.5999766955,norte,unknown,,,
17145,40.6524653997,-8.5780356997,norte,unknown,,,
17146,41.0954107621,-8.4882299602,norte,unknown,,,
17147,41.0953082222,-8.4840851618,norte,unknown,,,
17148,41.0983044203,-8.4917559438,norte,unknown,,,
17149,41.0983323001,-8.4918974441,norte,unknown,,,
17150,41.0981769229,-8.4913963557,norte,unknown,,,
17151,41.0983044188,-8.4922526104,norte,unknown,,,
17152,41.0311581611,-3.7283744667,norte,unknown,,,
17153,40.2872255462,-4.8027493805,sul,unknown,,,
17154,40.2866513786,-4.8036026582,sul,unknown,,,
17155,42.113815,2.3172213889,norte,unknown,,,
17156,42.1138063889,2.3172180556,norte,unknown,,,
17157,42.1135263889,2.3175213889,norte,unknown,,,
17158,42.1140954451,2.318531359,norte,unknown,,,
17159,37.1598696,-8.8622613997,sul,unknown,,,
17160,41.5746447626,-8.4095677602,norte,unknown,,,
17161,40.6215333333,-3.7307933333,norte,unknown,,,
17162,41.5260492006,-6.4445160782,norte,unknown,,,
17163,40.3594054019,-4.5338886385,sul,unknown,,,
17164,40.3121744435,-4.6880340149,sul,unknown,,,
17165,39.7955581582,-8.8906538486,sul,unknown,,,
17166,41.4328216667,-7.7017033333,norte,unknown,,,
17167,38.7283,-9.152683,sul,unknown,,,
17168,41.0785805674,-8.6473919079,norte,unknown,,,
17169,41.0782560559,-8.6457715183,norte,unknown,,,
17170,41.024634577,-8.6342386901,norte,unknown,,,
17171,41.0253036039,-8.6353699118,norte,unknown,,,
17172,42.3836243368,-7.0065374672,norte,unknown,,,
17173,41.9178750579,-2.6376709362,norte,unknown,,,
17174,40.5849789,-3.7047222997,norte,unknown,,,
17175,38.7776172035,-9.4627772793,sul,unknown,,,
17176,40.7725230122,-3.8700319827,norte,unknown,,,
17177,41.5816323599,-7.6462946925,norte,unknown,,,
17178,41.5811862331,-7.6459885854,norte,unknown,,,
17179,42.96869,-2.02291,norte,unknown,,,
17180,41.9196591586,-6.5968209579,norte,unknown,,,
17181,39.8311116667,-8.579405,sul,unknown,,,
17182,40.5190789722,-3.778877,norte,unknown,,,
17183,41.99827382,-1.67794938,norte,unknown,,,
17184,41.99830361,-1.67794122,norte,unknown,,,
17185,40.5346437962,-8.6991339549,norte,unknown,,,
17186,41.99821933,-1.67782351,norte,unknown,,,
17187,41.99831303,-1.67793302,norte,unknown,,,
17188,41.5173283823,-7.9850113392,norte,unknown,,,
17189,41.5194436089,-7.9893518239,norte,unknown,,,
17190,41.99823313,-1.67793251,norte,unknown,,,
17191,42.09883407,2.37790637,norte,unknown,,,
17192,40.5650333333,-3.8918033333,norte,unknown,,,
17193,42.1225405857,1.7088394705,norte,unknown,,,
17194,42.1224993886,1.7087393906,norte,unknown,,,
17195,39.1761779785,-9.335152626,sul,unknown,,,
17196,41.9982403,-1.6779542,norte,unknown,,,
17197,40.413443,-7.576965,sul,unknown,,,
17198,42.5272316252,-0.5227777335,norte,unknown,,,
17199,42.1207786677,1.7034645751,norte,unknown,,,
17200,41.0967360056,-8.4848162669,norte,unknown,,,
17201,41.0957758034,-8.4862844329,norte,unknown,,,
17202,42.6356154,-6.5901845,norte,unknown,,,
17203,41.1675716667,-8.60558,norte,unknown,,,
17204,43.3252666667,-8.4390694444,norte,unknown,,,
17205,39.3754272461,-9.1154489517,sul,unknown,,,
17206,38.7282222222,-9.1471333333,sul,unknown,,,
17207,39.1750150173,-9.3365287241,sul,unknown,,,
17208,38.79880442,-9.22927672,sul,unknown,,,
17209,40.0246,-8.4466972222,sul,unknown,,,
17210,40.6721232,-8.1338558,norte,unknown,,,
17211,40.6366688,-8.464016,norte,unknown,,,
17212,42.447909,-7.7501629,norte,unknown,,,
17213,38.7413888889,-9.18,sul,unknown,,,
17214,38.7414733,-9.1800416,sul,unknown,,,
17215,41.5432186997,-8.016966,norte,unknown,,,
17216,42.3883083333,0.4514716667,norte,unknown,,,
17217,42.3861966667,0.4418283333,norte,unknown,,,
17218,40.7475611111,-3.6835833333,norte,unknown,,,
17219,40.7476027778,-3.6836611111,norte,unknown,,,
17220,39.2874946389,-9.2139644444,sul,unknown,,,
17221,39.3769378611,-9.140254,sul,unknown,,,
17222,41.1678123333,-8.6043300556,norte,unknown,,,
17223,41.1683349444,-8.6066303056,norte,unknown,,,
17224,41.1647949167,-8.6007785556,norte,unknown,,,
17225,39.29224775,-9.2229661667,sul,unknown,,,
17226,41.579192346,-7.6493302826,norte,unknown,,,
17227,39.302978,-9.2316109722,sul,unknown,,,
17228,39.302753,-9.230615,sul,unknown,,,
17229,39.302785,-9.2301929722,sul,unknown,,,
17230,39.3030189722,-9.229896,sul,unknown,,,
17231,41.198525,-8.5709555556,norte,unknown,,,
17232,39.303051,-9.228234,sul,unknown,,,
17233,41.6267738196,-8.1739545726,norte,unknown,,,
17234,38.6186782516,-9.2067783326,sul,unknown,,,
17235,41.6561939032,-8.1898156795,norte,unknown,,,
17236,40.5925331111,-1.9254380278,norte,unknown,,,
17237,40.5421692637,-3.4610120317,norte,unknown,,,
17238,41.8454451455,-6.8595167645,norte,unknown,,,
17239,39.49911,-9.01502,sul,unknown,,,
17240,41.3180359026,-8.3907343447,norte,unknown,,,
17241,40.7620583333,-3.7170777778,norte,unknown,,,
17242,40.6735213452,-4.117169694,norte,unknown,,,
17243,39.0532719278,-7.4484742556,sul,unknown,,,
17244,40.4618906614,-4.0867454186,sul,unknown,,,
17245,40.0193777778,-8.4353861111,sul,unknown,,,
17246,39.9956916667,-8.4272694444,sul,unknown,,,
17247,39.9952555556,-8.4269861111,sul,unknown,,,
17248,42.6064883333,-8.630755,norte,unknown,,,
17249,42.5810783333,1.0077638833,norte,unknown,,,
17250,43.1516472222,-7.7546055556,norte,unknown,,,
17251,39.3434758,-9.1968654,sul,unknown,,,
17252,39.34355761,-9.19683723,sul,unknown,,,
17253,42.1868842549,3.0094988644,norte,unknown,,,
17254,41.9191634266,3.0884704429,norte,unknown,,,
17255,40.9231163356,-3.2508559717,norte,unknown,,,
17256,38.7042524322,-9.2845432336,sul,unknown,,,
17257,42.2366,1.7621783333,norte,unknown,,,
17258,41.9423022899,-6.7821160418,norte,unknown,,,
17259,41.3231311838,-8.7333281256,norte,unknown,,,
17260,40.8927725,-8.23719263,norte,unknown,,,
17261,40.6788130029,-4.1231384596,norte,unknown,,,
17262,39.36789153,-9.13231934,sul,unknown,,,
17263,39.36847457,-9.13234836,sul,unknown,,,
17264,39.36849709,-9.13230775,sul,unknown,,,
17265,39.3684889,-9.1323005,sul,unknown,,,
17266,40.2984183333,-0.303455,sul,unknown,,,
17267,42.5862524503,-5.5379918218,norte,unknown,,,
17268,41.5393595997,-8.0169276,norte,unknown,,,
17269,40.2850464074,-0.4747238777,sul,unknown,,,
17270,40.8958001852,-8.239374537,norte,unknown,,,
17271,43.1208415202,-5.5607502575,norte,unknown,,,
17272,43.1208258579,-5.5599134084,norte,unknown,,,
17273,39.36820162,-9.13228497,sul,unknown,,,
17274,39.368216,-9.13293457,sul,unknown,,,
17275,43.102508486,-5.5168159031,norte,unknown,,,
17276,43.1027440329,-5.516772267,norte,unknown,,,
17277,38.7871848432,-9.4335748671,sul,unknown,,,
17278,38.7868336008,-9.4337174379,sul,unknown,,,
17279,38.7863150971,-9.4337388956,sul,unknown,,,
17280,38.7868670526,-9.4339320146,sul,unknown,,,
17281,39.3027877778,-9.2394895556,sul,unknown,,,
17282,41.5779464051,1.5208621323,norte,unknown,,,
17283,42.116885,2.3204230556,norte,unknown,,,
17284,38.7001667863,-9.3012963608,sul,unknown,,,
17285,40.6825411255,-4.1283331984,norte,unknown,,,
17286,42.3232583333,2.6780916667,norte,unknown,,,
17287,42.3256333333,2.66348,norte,unknown,,,
17288,40.6811094448,-4.1304259522,norte,unknown,,,
17289,41.0782181456,-8.6467428133,norte,unknown,,,
17290,40.1419959009,-6.7117569968,sul,unknown,,,
17291,38.9679888889,-9.3695611111,sul,unknown,,,
17292,38.9745717662,-9.3796098232,sul,unknown,,,
17293,39.4875111111,-6.3651444444,sul,unknown,,,
17294,38.6994833333,-9.2032283333,sul,unknown,,,
17295,40.6818745506,-4.1321581337,norte,unknown,,,
17296,40.1839430131,-8.4124549068,sul,unknown,,,
17297,41.7693714956,2.073651664,norte,unknown,,,
17298,38.7827527706,-9.4360960555,sul,unknown,,,
17299,38.7795778068,-9.4333277574,sul,unknown,,,
17300,38.782115477,-9.4354992948,sul,unknown,,,
17301,43.3523759722,-5.846623,norte,unknown,,,
17302,40.1438053656,-6.7074664682,sul,unknown,,,
17303,40.51434,-7.588132,norte,unknown,,,
17304,41.8160527778,-1.8338,norte,unknown,,,
17305,38.7372555556,-9.1381388889,sul,unknown,,,
17306,38.7372805556,-9.1382888889,sul,unknown,,,
17307,42.837113,-5.1277249722,norte,unknown,,,
17308,42.837504,-5.128464,norte,unknown,,,
17309,41.15231303,-8.6368883774,norte,unknown,,,
17310,40.40149147,-1.93057714,sul,unknown,,,
17311,40.1037638508,-0.9926697214,sul,unknown,,,
17312,42.3884474034,1.913963668,norte,unknown,,,
17313,42.3884682045,1.9139123708,norte,unknown,,,
17314,40.5948665032,-4.1676478127,norte,unknown,,,
17315,40.5949217448,-4.1666689271,norte,unknown,,,
17316,40.1054315691,-0.0025656191,sul,unknown,,,
17317,40.5171076488,-7.5146634413,norte,unknown,,,
17318,39.987826246,-8.4550446644,sul,unknown,,,
17319,39.9866509998,-8.4561611339,sul,unknown,,,
17320,38.7274472222,0.0981888889,sul,unknown,,,
17321,40.4644519787,-4.2611724883,sul,unknown,,,
17322,41.3419345,-6.7094364,norte,unknown,,,
17323,37.89705,-6.5734083333,sul,unknown,,,
17324,37.2338177,-8.0422566,sul,unknown,,,
17325,41.5732835767,-8.3069797675,norte,unknown,,,
17326,41.5068423767,-8.2680802885,norte,unknown,,,
17327,41.5131903459,-8.2766568081,norte,unknown,,,
17328,41.5194905131,-8.3162512337,norte,unknown,,,
17329,41.6675840065,-8.6785388628,norte,unknown,,,
17330,42.4273528889,-7.8240480278,norte,unknown,,,
17331,37.0343055556,-7.8131179722,sul,unknown,,,
17332,42.0458931,-8.2941486,norte,unknown,,,
17333,42.5233753,-8.6406374,norte,unknown,,,
17334,42.0302427,-8.1584068,norte,unknown,,,
17335,40.6377322,-8.6088067,norte,unknown,,,
17336,40.3680648803,-4.8890762328,sul,unknown,,,
17337,40.4818120991,-7.5649188181,sul,unknown,,,
17338,39.996775,-8.431875,sul,unknown,,,
17339,40.0377821927,-7.2290396778,sul,unknown,,,
17340,41.2368258537,-7.3624468222,norte,unknown,,,
17341,41.0699327926,-8.6549531654,norte,unknown,,,
17342,38.497407,-9.028698,sul,unknown,,,
17343,42.7005390556,-6.8903688333,norte,unknown,,,
17344,38.4841419722,-9.02907,sul,unknown,,,
17345,43.01188707,-1.0081196576,norte,unknown,,,
17346,42.60677,-8.5857416667,norte,unknown,,,
17347,40.6002540556,-1.9705779167,norte,unknown,,,
17348,41.5389825997,-8.0173628,norte,unknown,,,
17349,42.820825,1.9987833333,norte,unknown,,,
17350,41.5391267997,-8.0178993997,norte,unknown,,,
17351,38.7082976415,-9.2072862759,sul,unknown,,,
17352,41.5391065,-8.0170130997,norte,unknown,,,
17353,41.5391171997,-8.0166888,norte,unknown,,,
17354,40.3079337482,-4.2180405557,sul,unknown,,,
17355,40.3022398938,-4.2230338231,sul,unknown,,,
17356,38.482728,-9.0154519722,sul,unknown,,,
17357,40.3026891502,-4.2220105603,sul,unknown,,,
17358,38.5174719722,-8.997856,sul,unknown,,,
17359,39.2435569722,-9.3060865278,sul,unknown,,,
17360,40.5416483333,-3.6831566667,norte,unknown,,,
17361,38.7963867373,-9.3863793835,sul,unknown,,,
17362,39.633875,-8.3292805556,sul,unknown,,,
17363,39.6338611111,-8.3293361111,sul,unknown,,,
17364,40.3108629133,-7.1301376535,sul,unknown,,,
17365,40.217325,-8.4408694444,sul,unknown,,,
17366,40.0240156564,-7.5554049757,sul,unknown,,,
17367,40.0237869142,-7.5554621167,sul,unknown,,,
17368,41.0603809339,-8.6055383831,norte,unknown,,,
17369,42.1263784105,-8.2055024135,norte,unknown,,,
17370,41.071081769,-8.625891991,norte,unknown,,,
17371,40.592404,-8.5314639722,norte,unknown,,,
17372,42.3620601343,2.7525921911,norte,unknown,,,
17373,42.3621857364,2.7521667257,norte,unknown,,,
17374,41.7707900688,2.4680074677,norte,unknown,,,
17375,39.8814649997,-8.1007426997,sul,unknown,,,
17376,41.0071413489,-8.4452200681,norte,unknown,,,
17377,40.6486246288,-3.1699074848,norte,unknown,,,
17378,37.2870597839,-5.9201493263,sul,unknown,,,
17379,40.6427888128,-3.1734907384,norte,unknown,,,
17380,43.3247444444,-8.432425,norte,unknown,,,
17381,41.4890541268,2.3599828407,norte,unknown,,,
17382,41.11060013,-3.49369332,norte,unknown,,,
17383,41.1011,-8.5602,norte,unknown,,,
17384,42.6181328902,-5.4750805255,norte,unknown,,,
17385,43.3227,-8.4382611111,norte,unknown,,,
17386,43.3229694444,-8.4381111111,norte,unknown,,,
17387,40.7642111111,-3.719125,norte,unknown,,,
17388,39.90079298,-8.66725153,sul,unknown,,,
17389,39.90080335,-8.66725485,sul,unknown,,,
17390,42.2915277778,3.1010444444,norte,unknown,,,
17391,41.8126388889,-1.8344888889,norte,unknown,,,
17392,41.0247261,-2.47032059,norte,unknown,,,
17393,41.2468345327,-8.3131205428,norte,unknown,,,
17394,40.6451083333,0.4812533333,norte,unknown,,,
17395,39.90071,-8.6440744,sul,unknown,,,
17396,38.7266305556,-9.1406527778,sul,unknown,,,
17397,42.362882365,2.750098072,norte,unknown,,,
17398,42.3623549395,2.7521171048,norte,unknown,,,
17399,43.4068486048,-1.5557042789,norte,unknown,,,
17400,42.3630926898,2.7496129274,norte,unknown,,,
17401,42.3630364546,2.7493443713,norte,unknown,,,
17402,42.6485112621,0.1788242972,norte,unknown,,,
17403,39.2342033333,-8.69008,sul,unknown,,,
17404,42.3847723726,1.4600578137,norte,unknown,,,
17405,40.2206112778,-8.4156861902,sul,unknown,,,
17406,40.2206194699,-8.4156540037,sul,unknown,,,
17407,40.2192689882,-8.4165493667,sul,unknown,,,
17408,41.5395590997,-8.0176008,norte,unknown,,,
17409,39.5226883333,-0.5107133333,sul,unknown,,,
17410,39.1098945,-0.3422166667,sul,unknown,,,
17411,39.1098945,-0.3422133333,sul,unknown,,,
17412,38.6274611111,-0.7531305556,sul,unknown,,,
17413,41.6563865933,-8.0620824051,norte,unknown,,,
17414,42.3984866667,1.9692533333,norte,unknown,,,
17415,42.3983466667,1.9684383333,norte,unknown,,,
17416,42.3976633333,1.96872,norte,unknown,,,
17417,42.4117346076,-2.4529931322,norte,unknown,,,
17418,42.4397352933,1.5072519332,norte,unknown,,,
17419,42.4386446141,1.5044859052,norte,unknown,,,
17420,42.4377239058,1.5080767125,norte,unknown,,,
17421,40.3642272947,-4.8951077461,sul,unknown,,,
17422,42.99971857,-0.60327073,norte,unknown,,,
17423,39.42376333,-9.15507842,sul,unknown,,,
17424,39.42388715,-9.15531441,sul,unknown,,,
17425,38.6151809722,-9.1956159722,sul,unknown,,,
17426,43.3256194444,-8.4100722222,norte,unknown,,,
17427,43.3255138889,-8.4102027778,norte,unknown,,,
17428,40.324686119,-5.535732053,sul,unknown,,,
17429,40.3218875596,-5.5332900294,sul,unknown,,,
17430,40.3208362295,-5.5326713238,sul,unknown,,,
17431,40.3208175236,-5.5326844877,sul,unknown,,,
17432,40.3210607993,-5.5325273844,sul,unknown,,,
17433,43.3255166667,-8.4095805556,norte,unknown,,,
17434,43.3255777778,-8.4095611111,norte,unknown,,,
17435,43.3270888889,-8.4086,norte,unknown,,,
17436,43.3270722222,-8.4086,norte,unknown,,,
17437,43.32705,-8.4090916667,norte,unknown,,,
17438,43.3264277778,-8.4087083333,norte,unknown,,,
17439,39.4480895996,-7.6762681007,sul,unknown,,,
17440,43.3266111111,-8.4070666667,norte,unknown,,,
17441,38.5869310039,-8.6189371316,sul,unknown,,,
17442,43.3265472222,-8.4069833333,norte,unknown,,,
17443,43.3266722222,-8.4076166667,norte,unknown,,,
17444,40.1975063101,-7.5951579586,sul,unknown,,,
17445,41.7332146782,-8.654015623,norte,unknown,,,
17446,40.3141942392,-5.0231378428,sul,unknown,,,
17447,41.1914728047,-8.6989905685,norte,unknown,,,
17448,37.1749775466,-7.6756178213,sul,unknown,,,
17449,37.7464336583,-7.8868039325,sul,unknown,,,
17450,42.53138105,-8.65033401,norte,unknown,,,
17451,41.5388712997,-8.0161371997,norte,unknown,,,
17452,40.870764,-3.7837,norte,unknown,,,
17453,40.3027525624,-4.2221714929,sul,unknown,,,
17454,40.870063,-3.78413,norte,unknown,,,
17455,40.866163,-3.785501,norte,unknown,,,
17456,40.865521,-3.783707,norte,unknown,,,
17457,37.7461966477,-7.8867134079,sul,unknown,,,
17458,37.5642296655,-6.0503698513,sul,unknown,,,
17459,43.5101450677,-8.1700622355,norte,unknown,,,
17460,40.8775091193,-3.7710366883,norte,unknown,,,
17461,38.425075,-9.2135216667,sul,unknown,,,
17462,40.4440023242,-8.090093258,sul,unknown,,,
17463,42.2893276113,1.8368863687,norte,unknown,,,
17464,42.2878392097,1.8401744217,norte,unknown,,,
17465,41.0916748044,-7.9458360669,norte,unknown,,,
17466,38.9281933593,-9.3613057584,sul,unknown,,,
17467,38.61525,-9.0966366667,sul,unknown,,,
17468,40.1884216667,-8.4077166667,sul,unknown,,,
17469,38.5983270732,-9.1933877394,sul,unknown,,,
17470,41.5959333333,1.8237216667,norte,unknown,,,
17471,38.7839383333,-9.4384783333,sul,unknown,,,
17472,39.004796005,-9.3746946752,sul,unknown,,,
17473,41.3401136364,-8.5937005896,norte,unknown,,,
17474,42.7857288357,-0.8363794908,norte,unknown,,,
17475,41.0709682783,-8.6257102713,norte,unknown,,,
17476,41.0601316686,-8.6041322351,norte,unknown,,,
17477,43.151172167,-8.4790330008,norte,unknown,,,
17478,39.0336840556,-9.2445486944,sul,unknown,,,
17479,43.0353999333,-6.6813643861,norte,unknown,,,
17480,41.0096997153,-8.4414865215,norte,unknown,,,
17481,42.1277055,1.9496,norte,unknown,,,
17482,42.0821444444,-8.36465,norte,unknown,,,
17483,42.2488495997,-8.6734823997,norte,unknown,,,
17484,42.1537888889,-8.1980305556,norte,unknown,,,
17485,42.1536138889,-8.1979944444,norte,unknown,,,
17486,41.0597810269,-8.6060573906,norte,unknown,,,
17487,43.3497361111,-8.4105972222,norte,unknown,,,
17488,38.8836745944,-7.0094938106,sul,unknown,,,
17489,38.8822586998,-7.0100116992,sul,unknown,,,
17490,40.8690033333,-8.5412283333,norte,unknown,,,
17491,41.0532312437,-8.6054924503,norte,unknown,,,
17492,41.6215300964,-8.060995246,norte,unknown,,,
17493,42.8472115055,-5.4869795591,norte,unknown,,,
17494,40.6405155109,-3.1706976546,norte,unknown,,,
17495,41.9003480712,2.5965419405,norte,unknown,,,
17496,41.9009070574,2.595855295,norte,unknown,,,
17497,40.2058648935,-8.423711434,sul,unknown,,,
17498,41.5400423,-8.0163206,norte,unknown,,,
17499,43.0712699722,-2.9935299722,norte,unknown,,,
17500,40.4514444444,-3.5905305556,sul,unknown,,,
17501,40.4508722222,-3.5906166667,sul,unknown,,,
17502,40.4508722222,-3.5908972222,sul,unknown,,,
17503,40.4508583333,-3.59095,sul,unknown,,,
17504,41.8893666667,-8.7831916667,norte,unknown,,,
17505,40.7983166667,-3.63635,norte,unknown,,,
17506,39.0060288735,-9.3757383898,sul,unknown,,,
17507,42.119155,2.3288663889,norte,unknown,,,
17508,42.1202730556,2.3234947222,norte,unknown,,,
17509,38.6971986768,-9.3143667876,sul,unknown,,,
17510,38.6966596348,-9.3142092078,sul,unknown,,,
17511,40.8961741616,-8.238548916,norte,unknown,,,
17512,40.992114,-3.6392069722,norte,unknown,,,
17513,40.99199,-3.6392479722,norte,unknown,,,
17514,40.9920509722,-3.6393569722,norte,unknown,,,
17515,38.810672914,-9.3799397014,sul,unknown,,,
17516,41.1229438781,-8.5677566528,norte,unknown,,,
17517,40.5992933333,-3.7268766667,norte,unknown,,,
17518,40.6015283333,-3.7320883333,norte,unknown,,,
17519,40.6015266667,-3.7321033333,norte,unknown,,,
17520,40.60164,-3.7324266667,norte,unknown,,,
17521,40.5923866667,-3.7462366667,norte,unknown,,,
17522,39.4944160756,-8.4594455065,sul,unknown,,,
17523,40.6014483333,-3.73188,norte,unknown,,,
17524,42.4249381944,-7.8325462222,norte,unknown,,,
17525,42.6271277778,-8.7143527778,norte,unknown,,,
17526,42.3393866667,-3.7049116667,norte,unknown,,,
17527,42.9437012312,-1.5695925904,norte,unknown,,,
17528,41.816,-1.824,norte,unknown,,,
17529,41.816,-1.831,norte,unknown,,,
17530,42.391,-2.593,norte,unknown,,,
17531,42.609,0.622,norte,unknown,,,
17532,42.0883116592,-2.6323633455,norte,unknown,,,
17533,38.7963333333,-9.3864383333,sul,unknown,,,
17534,41.0520309168,-5.6762164749,norte,unknown,,,
17535,41.0158011716,-8.5584261942,norte,unknown,,,
17536,42.8058616667,-1.6962716667,norte,unknown,,,
17537,40.0935909939,-8.1946424022,sul,unknown,,,
17538,40.6015216667,-3.7319966667,norte,unknown,,,
17539,40.6015316667,-3.7320616667,norte,unknown,,,
17540,40.6017933333,-3.7331,norte,unknown,,,
17541,40.601725,-3.73387,norte,unknown,,,
17542,40.6015183333,-3.73468,norte,unknown,,,
17543,40.6015166667,-3.7347633333,norte,unknown,,,
17544,40.601515,-3.7347766667,norte,unknown,,,
17545,43.5534511928,-7.1615128908,norte,unknown,,,
17546,40.092333954,-8.226044029,sul,unknown,,,
17547,43.5377122314,-5.6341757706,norte,unknown,,,
17548,43.5375563382,-5.6341848057,norte,unknown,,,
17549,42.635,0.181,norte,unknown,,,
17550,42.602,0.543,norte,unknown,,,
17551,42.791,-0.33,norte,unknown,,,
17552,42.629,-2.713,norte,unknown,,,
17553,42.634,-2.713,norte,unknown,,,
17554,41.2051661957,-8.3303869888,norte,unknown,,,
17555,43.0003451732,-1.6727153957,norte,unknown,,,
17556,39.34610849,-9.1577267716,sul,unknown,,,
17557,40.2044468161,-8.4206064418,sul,unknown,,,
17558,43.1276705174,-9.0715638176,norte,unknown,,,
17559,41.5576501226,-8.4151806682,norte,unknown,,,
17560,41.5577271438,-8.4152205661,norte,unknown,,,
17561,43.2971784682,-8.5520160051,norte,unknown,,,
17562,40.9851264466,-3.6256278995,norte,unknown,,,
17563,40.9849809796,-3.623567963,norte,unknown,,,
17564,40.9849161875,-3.6216796879,norte,unknown,,,
17565,38.74768,-9.417685,sul,unknown,,,
17566,40.3496816794,-8.5204211622,sul,unknown,,,
17567,42.5446917326,2.3888795562,norte,unknown,,,
17568,40.6311764863,-8.7134637236,norte,unknown,,,
17569,43.0483184417,-9.2981917657,norte,unknown,,,
17570,40.4167979261,-1.779944036,sul,unknown,,,
17571,40.205593469,-8.4203308448,sul,unknown,,,
17572,42.6233042596,-9.0354265758,norte,unknown,,,
17573,40.3498761997,-8.5202416997,sul,unknown,,,
17574,38.0271546901,-8.7122023158,sul,unknown,,,
17575,38.127309764,-8.6186141311,sul,unknown,,,
17576,38.1519868356,-8.6553247288,sul,unknown,,,
17577,42.8571765056,-0.9188644588,norte,unknown,,,
17578,42.9076564025,-0.8985266089,norte,unknown,,,
17579,41.16732025,-8.6667633056,norte,unknown,,,
17580,40.920019,-3.360751,norte,unknown,,,
17581,40.8653357694,-8.4905235191,norte,unknown,,,
17582,39.1878151373,-7.6236604527,sul,unknown,,,
17583,41.4366992302,-8.3093634993,norte,unknown,,,
17584,41.0880442761,-8.6279016361,norte,unknown,,,
